cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,source,endpoint
1897456,Chlorothalonil,ALGAE,Microcystis aeruginosa,NA,C,NOEC,4,0.05,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Scenedesmus quadricauda,NA,A,EC50,4,0.055,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Scenedesmus acutus var. acutus,NA,A,EC50,4,0.069,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Anabaena flos-aquae,NA,A,EC50,4,0.094,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Microcystis flosaquae,NA,A,EC50,4,0.144,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,A,EC50,4,0.147,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Microcystis aeruginosa,NA,A,EC50,4,0.289,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Chlorella vulgaris,NA,A,EC50,4,0.385,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,A,LC50,3,0.0068,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0076,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Paratya australiensis,NA,A,LC50,4,0.016,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Neoniphargus sp,NA,A,LC50,4,0.04,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias maculatus,NA,A,LC50,4,0.0163,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias truttaceus,NA,A,LC50,4,0.0189,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias auratus,NA,A,LC50,4,0.0292,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0105,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0136,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0171,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.0188,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.019,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias auratus,NA,A,LC50,2,0.0466,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias truttaceus,NA,A,LC50,2,0.0258,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.018,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias maculatus,NA,A,LC50,2,0.0182,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Galaxias truttaceus,NA,A,LC50,4,0.0292,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,EC50,4,0.084,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,EC50,4,0.043,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,C,NOEC,32,0.003,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,EC50,4,0.25,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,EC50,4,0.386,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,EC50,4,0.43,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,EC50,4,0.062,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,EC50,4,0.047,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.07,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,EC50,4,0.167,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,EC50,4,0.103,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,EC50,4,0.152,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,C,NOEC,21,0.039,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Cyprinodon variegatus,NA,A,EC50,4,0.032,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Penaeus duorarum,NA,A,EC50,4,0.165,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Leiostomus xanthurus,NA,A,EC50,4,0.032,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Penaeus duorarum,NA,A,EC50,4,0.32,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,4,0.05,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,EC50,4,0.0263,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,EC50,4,0.195,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.18,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Americamysis bahia,NA,C,NOEC,28,8.3e-4,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,EC50,4,0.061,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,EC50,4,0.051,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,ALGAE,Chlorella pyrenoidosa,NA,A,EC50,4,0.1,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Scenedesmus acutus var. acutus,NA,A,EC50,4,8.07,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,C,NOEL,5,0.05,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,A,EC50,5,0.19,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,FISH,Gasterosteus aculeatus,NA,A,LC50,4,0.069,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.076,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.097,mg/L,EnviroTox DB,Immobility
1897456,Chlorothalonil,INVERT,Mytilus edulis,NA,A,LC50,2,5.94,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,LC50,2,0.202,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.097,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,LC50,2,0.129,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.172,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,LC50,4,0.116,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,LC50,4,0.052,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,LC50,2,0.116,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,LC50,2,0.062,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Philodina acuticornis odiosa,NA,A,LC50,1,0.0032,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Misgurnus anguillicaudatus,NA,A,LC50,2,0.15,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Carassius auratus,NA,A,LC50,2,0.17,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.028,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,ALGAE,Dunaliella tertiolecta,NA,C,NOEC,4,0.0333,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Dunaliella tertiolecta,NA,A,EC50,4,0.064,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.024,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.024,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.025,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.029,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.041,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.041,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.042,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.042,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.075,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.12,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Tilapia mossambica,NA,A,LC50,4,0.1,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oreochromis niloticus,NA,A,LC50,2,0.1,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oreochromis niloticus,NA,A,LC50,4,0.1,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oreochromis niloticus,NA,A,LC50,2,0.12,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oreochromis niloticus,NA,A,LC50,4,0.12,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,ALGAE,Chroococcus minor,NA,C,EC10,7,0.052,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Chroococcus minor,NA,A,EC50,7,0.15,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Synechococcus sp,NA,C,EC10,4,0.15,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Synechococcus sp,NA,A,EC50,4,0.39,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,LC50,2,0.13,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,LC50,1,0.17,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,A,EC50,2,0.26,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,ALGAE,Raphidocelis subcapitata,NA,A,EC50,3,0.27,mg/L,EnviroTox DB,Population
1897456,Chlorothalonil,FISH,Salmo salar,NA,C,NOEC,21,9.6e-4,mg/L,EnviroTox DB,Growth
1897456,Chlorothalonil,FISH,Salmo salar,NA,C,NOEC,12,0.0039,mg/L,EnviroTox DB,Growth
1897456,Chlorothalonil,FISH,Salmo salar,NA,C,NOEC,9,0.0039,mg/L,EnviroTox DB,Growth
1897456,Chlorothalonil,FISH,Salmo salar,NA,C,NOEC,12,0.0052,mg/L,EnviroTox DB,Growth
1897456,Chlorothalonil,FISH,Salmo salar,NA,C,NOEC,9,0.0052,mg/L,EnviroTox DB,Growth
1897456,Chlorothalonil,INVERT,Indoplanorbis exustus,NA,A,LC50,2,15,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Cipangopaludina malleata,NA,A,LC50,2,30,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Physella acuta,NA,A,LC50,2,37,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Semisulcospira libertina,NA,A,LC50,2,9,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oryzias latipes,NA,A,LC50,2,0.088,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Cyprinus carpio,NA,A,LC50,2,0.11,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,AMPHIB,Rana limnocharis,NA,A,LC50,2,0.245,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,C,NOEC,8,0.055,mg/L,EnviroTox DB,Reproduction
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,A,LC50,4,0.0226,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.25,mg/L,EnviroTox DB,Reproduction
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,C,NOEC,7,0.03,mg/L,EnviroTox DB,Growth
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,A,LC50,3,0.156,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.047,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.18,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,LC50,4,0.0263,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.0179,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,LC50,4,0.043,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,LC50,4,0.051,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Cyprinus carpio,NA,A,LC50,4,0.055,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.061,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,LC50,4,0.062,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,LC50,4,0.084,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.103,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,2,0.152,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.195,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.25,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Lepomis macrochirus,NA,A,LC50,4,0.386,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Ictalurus punctatus,NA,A,LC50,4,0.43,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.054,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,INVERT,Daphnia magna,NA,A,EC50,2,0.07,mg/L,EnviroTox DB,Intoxication
1897456,Chlorothalonil,FISH,Anguilla japonica,NA,A,LC50,4,0.038,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Anguilla japonica,NA,A,LC50,2,0.038,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Artemia sp,NA,A,LC50,2,2.683,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,A,LC50,7,0.156,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,0.169,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,A,LC50,4,0.157,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Fundulus heteroclitus,NA,A,LC50,4,0.061,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Gasterosteus aculeatus,NA,A,LC50,4,0.035,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Gasterosteus aculeatus,NA,A,LC50,4,0.027,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Marsupenaeus japonicus,NA,A,LC50,4,0.29,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.057,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,A,LC50,4,0.032,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Pagrus major,NA,A,LC50,4,0.035,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,A,LC50,2,0.0229,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,A,LC50,4,0.0226,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,INVERT,Tigriopus japonicus,NA,A,EC50,1,0.016,mg/L,EnviroTox DB,Immobility
1897456,Chlorothalonil,FISH,Fundulus heteroclitus,NA,C,NOEC,56,0.032,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Fundulus heteroclitus,NA,C,NOEC,28,0.1,mg/L,EnviroTox DB,"Growth, Length"
1897456,Chlorothalonil,FISH,Fundulus heteroclitus,NA,C,NOEC,56,0.1,mg/L,EnviroTox DB,"Growth, Length"
1897456,Chlorothalonil,FISH,Fundulus heteroclitus,NA,C,NOEC,28,0.1,mg/L,EnviroTox DB,"Growth, Weight"
1897456,Chlorothalonil,FISH,Fundulus heteroclitus,NA,C,NOEC,56,0.1,mg/L,EnviroTox DB,"Growth, Weight"
1897456,Chlorothalonil,INVERT,Hyalella azteca,NA,C,NOEC,10,0.1,mg/L,EnviroTox DB,"Growth, Length"
1897456,Chlorothalonil,INVERT,Hyalella azteca,NA,C,NOEC,10,0.1,mg/L,EnviroTox DB,"Growth, Weight"
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,C,NOEC,28,0.04,mg/L,EnviroTox DB,"Growth, Length"
1897456,Chlorothalonil,FISH,Oncorhynchus mykiss,NA,C,NOEC,28,0.04,mg/L,EnviroTox DB,"Growth, Weight"
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,C,NOEC,7,0.0125,mg/L,EnviroTox DB,Mortality
1897456,Chlorothalonil,FISH,Pimephales promelas,NA,C,NOEC,7,0.0175,mg/L,EnviroTox DB,"Growth, Growth, general"
1897456,Chlorothalonil,INVERT,Ceriodaphnia dubia,NA,C,NOEC,7,0.1,mg/L,EnviroTox DB,"Reproduction, Reproduction, general"
1897456,Chlorothalonil,ALGAE,Nitzschia pungens,NA,C,NOEC,4,0.026715,mg/L,EnviroTox DB,"Population, Population growth rate"
1897456,Chlorothalonil,FISH,Oncorhynchus nerka,NA,C,NOEC,NA,0.0025,mg/L,EnviroTox DB,"Growth, Length"
1897456,Chlorothalonil,FISH,Oncorhynchus nerka,NA,C,NOEC,NA,0.0025,mg/L,EnviroTox DB,"Growth, Weight"
1897456,Chlorothalonil,ALGAE,Skeletonema costatum,NA,C,NOEC,3,5.6e-4,mg/L,EnviroTox DB,"Population, Population growth rate"
2921882,Chlorpyrifos,INVERT,Belostoma sp,NA,A,LC50,4,0.015,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Hydrophilus triangularis,NA,A,LC50,1,0.02,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Thermonectus basillaris,NA,A,LC50,1,0.006,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Tropisternus lateralis,NA,A,LC50,1,0.008,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Culex tarsalis,NA,A,LC50,1,0.002,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Anopheles freeborni,NA,A,LC50,1,0.003,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Laccophilus decipiens,NA,A,LC50,1,0.0046,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Berosus styliferus,NA,A,LC50,3,0.009,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Hygrotus sp,NA,A,LC50,1,0.04,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Gambusia affinis,NA,A,LC50,4,0.19,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Culex quinquefasciatus,NA,A,LC50,1,0.0041,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Glyptotendipes paripes,NA,A,LC50,2,0.012,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus decorus,NA,A,LC50,1,0.045,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus crassicaudatus,NA,A,LC50,1,0.052,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Goeldichironomus holoprasinus,NA,A,LC50,1,0.38,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Tanytarsus sp,NA,A,LC50,1,0.6,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus salinarius,NA,A,LC50,2,9.9e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Aedes albopictus,NA,A,LC50,1,0.0033,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus sp,NA,A,LC50,2,6e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Tanytarsus sp,NA,A,LC50,1,7.2e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Cricotopus sp,NA,A,LC50,1,0.13,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Cricotopus sp,NA,A,LC50,1,0.0065,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus decorus,NA,A,LC50,1,0.007,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Procladius sp,NA,A,LC50,1,5e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus utahensis,NA,A,LC50,1,0.0012,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Dicrotendipes californicus,NA,A,LC50,1,0.007,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus decorus,NA,A,LC50,1,0.0015,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Cricotopus sp,NA,A,LC50,1,0.09,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Channa punctata,NA,A,LC50,4,0.812,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Oreochromis mossambicus,NA,C,NOEC,90,0.005,mg/L,EnviroTox DB,Reproduction
2921882,Chlorpyrifos,FISH,Oreochromis mossambicus,NA,C,NOEC,90,0.005,mg/L,EnviroTox DB,Growth
2921882,Chlorpyrifos,FISH,Oreochromis mossambicus,NA,C,NOEC,90,0.02,mg/L,EnviroTox DB,Development
2921882,Chlorpyrifos,INVERT,Hyalella azteca,NA,A,LC50,4,4e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Chironomus tentans,NA,A,LC50,2,4.7e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,EC50,2,3.24e-5,mg/L,EnviroTox DB,Intoxication
2921882,Chlorpyrifos,FISH,Cyprinus carpio,NA,A,LD70,2,0.0268,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Cyprinus carpio,NA,A,LD30,2,0.0104,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Cyprinus carpio,NA,A,LD50,2,0.0167,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,3,1.07e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,1.17e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,1.01e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,6.3e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,6.4e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,6.6e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,3,6.8e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,8.6e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,5.8e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,3,5.8e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,3,7.8e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,7.9e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,2,9.4e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Ceriodaphnia dubia,NA,A,LC50,1,9.5e-5,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Tilapia sp,NA,C,NOEC,7,0.08,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Tilapia sp,NA,A,LC50,2,1.77,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Tilapia sp,NA,A,LC50,7,0.408,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,INVERT,Daphnia magna,NA,A,LC50,1,4.49e-4,mg/L,EnviroTox DB,Mortality
2921882,Chlorpyrifos,FISH,Pimephales promelas,NA,A,EC50,2,0.2,mg/L,EnviroTox DB,Intoxication
2921882,Chlorpyrifos,INVERT,Culex quinquefasciatus,NA,A,LC50,1,0.00222,mg/L,EnviroTox DB,Mortality
