cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,endpoint,source
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,MY16,NA,EC50,1,18.34998388,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC50,1,14.34982264,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,RC301,NA,EC50,1,13.48509231,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC50,1,23.56807678,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,CB4856,NA,EC50,1,133.1031568,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,ECA248,NA,EC50,1,155.2447258,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,ECA36,NA,EC50,1,116.6921679,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,ECA396,NA,EC50,1,125.1222965,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,MY16,NA,EC50,1,111.3940896,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC50,1,125.0871318,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,RC301,NA,EC50,1,96.55851391,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC50,1,115.6551467,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,CB4856,NA,EC50,1,38.59613095,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,ECA248,NA,EC50,1,39.97799,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,ECA36,NA,EC50,1,28.99224597,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,ECA396,NA,EC50,1,16.31990789,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,MY16,NA,EC50,1,33.41055285,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC50,1,31.53240499,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,RC301,NA,EC50,1,56.63337882,mg/l,Growth,Widmayer 2022
175013180,Pyraclostrobin,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC50,1,54.91887084,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,CB4856,NA,EC50,1,12.0989216,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,ECA248,NA,EC50,1,13.72542046,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,ECA36,NA,EC50,1,10.90251471,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,ECA396,NA,EC50,1,6.724751667,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,MY16,NA,EC50,1,6.674214174,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC50,1,12.15466026,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,RC301,NA,EC50,1,11.24815562,mg/l,Growth,Widmayer 2022
115866,Triphenyl phosphate,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC50,1,14.65310704,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,CB4856,NA,EC90,1,135.9620021,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,ECA248,NA,EC90,1,173.8378741,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,ECA36,NA,EC90,1,163.3328198,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,ECA396,NA,EC90,1,184.2074892,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,MY16,NA,EC90,1,112.8482889,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC90,1,114.2020335,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,RC301,NA,EC90,1,149.5438717,mg/l,Growth,Widmayer 2022
116063,Aldicarb,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC90,1,167.9463074,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,CB4856,NA,EC90,1,34.9039888,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,ECA248,NA,EC90,1,47.45215668,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,ECA36,NA,EC90,1,28.63435727,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,ECA396,NA,EC90,1,25.05529851,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,MY16,NA,EC90,1,37.05219952,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC90,1,25.98485563,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,RC301,NA,EC90,1,30.72190272,mg/l,Growth,Widmayer 2022
1910425,Paraquat,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC90,1,110.0071543,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,CB4856,NA,EC90,1,260.3111028,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,ECA248,NA,EC90,1,566.8882189,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,ECA36,NA,EC90,1,233.9031732,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,ECA396,NA,EC90,1,360.3143762,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,MY16,NA,EC90,1,203.4614033,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,PD1074,NA,EC90,1,677.7011138,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,RC301,NA,EC90,1,193.4206271,mg/l,Growth,Widmayer 2022
114261,Propoxur,NEMATODE,Caenorhabditis elegans,XZ1516,NA,EC90,1,248.0575863,mg/l,Growth,Widmayer 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,225,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,202,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,170,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,168,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,166,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,132,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,88,mg/kg,Mortality,Karmaus 2022
10108642,Cadmium chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,87,mg/kg,Mortality,Karmaus 2022
114261,Propoxur,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,86,mg/kg,Mortality,Karmaus 2022
114261,Propoxur,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,83,mg/kg,Mortality,Karmaus 2022
114261,Propoxur,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,41,mg/kg,Mortality,Karmaus 2022
115866,Triphenyl phosphate,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3800,mg/kg,Mortality,Karmaus 2022
115866,Triphenyl phosphate,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3500,mg/kg,Mortality,Karmaus 2022
116063,Aldicarb,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,0.9,mg/kg,Mortality,Karmaus 2022
116063,Aldicarb,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,0.65,mg/kg,Mortality,Karmaus 2022
116063,Aldicarb,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,0.5,mg/kg,Mortality,Karmaus 2022
121755,Malathion,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1778,mg/kg,Mortality,Karmaus 2022
121755,Malathion,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1500,mg/kg,Mortality,Karmaus 2022
121755,Malathion,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1486,mg/kg,Mortality,Karmaus 2022
121755,Malathion,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1375,mg/kg,Mortality,Karmaus 2022
121755,Malathion,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1000,mg/kg,Mortality,Karmaus 2022
121755,Malathion,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,290,mg/kg,Mortality,Karmaus 2022
122453730,Chlorfenapyr,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1152,mg/kg,Mortality,Karmaus 2022
122453730,Chlorfenapyr,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,626,mg/kg,Mortality,Karmaus 2022
122453730,Chlorfenapyr,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,441,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,385,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,214,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,145,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,140,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,138,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,100,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,75,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,33,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,24,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,20,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,15,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,15,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,15,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,13,mg/kg,Mortality,Karmaus 2022
1327533,Arsenic trioxide,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,8,mg/kg,Mortality,Karmaus 2022
16752775,Methomyl,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,45,mg/kg,Mortality,Karmaus 2022
16752775,Methomyl,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,34,mg/kg,Mortality,Karmaus 2022
16752775,Methomyl,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,30,mg/kg,Mortality,Karmaus 2022
16752775,Methomyl,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,15,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,150,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,143,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,126,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,115,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,110,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,95,mg/kg,Mortality,Karmaus 2022
1910425,Paraquat,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,57,mg/kg,Mortality,Karmaus 2022
1912249,Atrazine,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3090,mg/kg,Mortality,Karmaus 2022
1912249,Atrazine,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,2220,mg/kg,Mortality,Karmaus 2022
1912249,Atrazine,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1960,mg/kg,Mortality,Karmaus 2022
1912249,Atrazine,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,672,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,350,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,320,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,276,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,223,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,151,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,134,mg/kg,Mortality,Karmaus 2022
2921882,Chlorpyrifos,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,82,mg/kg,Mortality,Karmaus 2022
5234684,Carboxin,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3080,mg/kg,Mortality,Karmaus 2022
5234684,Carboxin,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,2588,mg/kg,Mortality,Karmaus 2022
5234684,Carboxin,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,430,mg/kg,Mortality,Karmaus 2022
7646857,Zinc chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1100,mg/kg,Mortality,Karmaus 2022
7646857,Zinc chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,350,mg/kg,Mortality,Karmaus 2022
7718549,Nickel chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,210,mg/kg,Mortality,Karmaus 2022
7718549,Nickel chloride,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,175,mg/kg,Mortality,Karmaus 2022
7761888,Silver nitrate,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3970,mg/kg,Mortality,Karmaus 2022
7761888,Silver nitrate,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3804,mg/kg,Mortality,Karmaus 2022
7761888,Silver nitrate,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,3702,mg/kg,Mortality,Karmaus 2022
7761888,Silver nitrate,RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,1173,mg/kg,Mortality,Karmaus 2022
94757,"2,4-D",RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,666,mg/kg,Mortality,Karmaus 2022
94757,"2,4-D",RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,443,mg/kg,Mortality,Karmaus 2022
94757,"2,4-D",RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,375,mg/kg,Mortality,Karmaus 2022
94757,"2,4-D",RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,370,mg/kg,Mortality,Karmaus 2022
94757,"2,4-D",RAT_EMPIRICAL,Rat,NA,NA,LD50,NA,100,mg/kg,Mortality,Karmaus 2022
94757,"2,4-D",RAT_TEST,Rat,NA,NA,LD50,NA,375,mg/kg,Mortality,EPA CompTox
116063,Aldicarb,RAT_TEST,Rat,NA,NA,LD50,NA,0.5,mg/kg,Mortality,EPA CompTox
1327533,Arsenic trioxide,RAT_TEST,Rat,NA,NA,LD50,NA,14.6,mg/kg,Mortality,EPA CompTox
1912249,Atrazine,RAT_TEST,Rat,NA,NA,LD50,NA,672,mg/kg,Mortality,EPA CompTox
10108642,Cadmium chloride,RAT_TEST,Rat,NA,NA,LD50,NA,88,mg/kg,Mortality,EPA CompTox
63252,Carbaryl,RAT_TEST,Rat,NA,NA,LD50,NA,230,mg/kg,Mortality,EPA CompTox
5234684,Carboxin,RAT_TEST,Rat,NA,NA,LD50,NA,430,mg/kg,Mortality,EPA CompTox
1897456,Chlorothalonil,RAT_TEST,Rat,NA,NA,LD50,NA,10000,mg/kg,Mortality,EPA CompTox
2921882,Chlorpyrifos,RAT_TEST,Rat,NA,NA,LD50,NA,82,mg/kg,Mortality,EPA CompTox
7447394,Copper(II) chloride,RAT_TEST,Rat,NA,NA,LD50,NA,584,mg/kg,Mortality,EPA CompTox
121755,Malathion,RAT_TEST,Rat,NA,NA,LD50,NA,290,mg/kg,Mortality,EPA CompTox
8018017,Mancozeb,RAT_TEST,Rat,NA,NA,LD50,NA,5000,mg/kg,Mortality,EPA CompTox
16752775,Methomyl,RAT_TEST,Rat,NA,NA,LD50,NA,14.7,mg/kg,Mortality,EPA CompTox
115093,Methylmercury chloride,RAT_TEST,Rat,NA,NA,LD50,NA,29.915,mg/kg,Mortality,EPA CompTox
7718549,Nickel chloride,RAT_TEST,Rat,NA,NA,LD50,NA,681,mg/kg,Mortality,EPA CompTox
1910425,Paraquat,RAT_TEST,Rat,NA,NA,LD50,NA,57,mg/kg,Mortality,EPA CompTox
114261,Propoxur,RAT_TEST,Rat,NA,NA,LD50,NA,41,mg/kg,Mortality,EPA CompTox
7761888,Silver nitrate,RAT_TEST,Rat,NA,NA,LD50,NA,1173,mg/kg,Mortality,EPA CompTox
115866,Triphenyl phosphate,RAT_TEST,Rat,NA,NA,LD50,NA,3500,mg/kg,Mortality,EPA CompTox
7646857,Zinc chloride,RAT_TEST,Rat,NA,NA,LD50,NA,350,mg/kg,Mortality,EPA CompTox
63252,Carbaryl,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,11.77000076,mg/L,Mortality,Padilla et al 2012
116063,Aldicarb,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,10.3632747,mg/L,Mortality,Padilla et al 2012
121755,Malathion,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,7.767939484,mg/L,Mortality,Padilla et al 2012
1897456,Chlorothalonil,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,0.083523399,mg/L,Mortality,Padilla et al 2012
2921882,Chlorpyrifos,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,2.958704586,mg/L,Mortality,Padilla et al 2012
5234684,Carboxin,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,1.206245508,mg/L,Mortality,Padilla et al 2012
16752775,Methomyl,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,6.709854436,mg/L,Mortality,Padilla et al 2012
175013180,Pyraclostrobin,ZF_EMBRYO1,Danio rerio,NA,NA,AC50,NA,0.053519519,mg/L,Mortality,Padilla et al 2012
94757,"2,4-D",ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,402.2928,mg/L,Mortality,Scholz et al. 2016
94757,"2,4-D",ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,29.17728,mg/L,Mortality,Scholz et al. 2016
116063,Aldicarb,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,279.8852893,mg/L,Mortality,Scholz et al. 2016
1912249,Atrazine,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,111.50656,mg/L,Mortality,Scholz et al. 2016
10108642,Cadmium chloride,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,5.5,mg/L,Mortality,Scholz et al. 2016
10108642,Cadmium chloride,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,18.885,mg/L,Mortality,Scholz et al. 2016
10108642,Cadmium chloride,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,3.784816,mg/L,Mortality,Scholz et al. 2016
10108642,Cadmium chloride,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,28.7802,mg/L,Mortality,Scholz et al. 2016
63252,Carbaryl,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,22.69887194,mg/L,Mortality,Scholz et al. 2016
5234684,Carboxin,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,4.68247,mg/L,Mortality,Scholz et al. 2016
5234684,Carboxin,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,1.206352603,mg/L,Mortality,Scholz et al. 2016
1897456,Chlorothalonil,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,4.121605,mg/L,Mortality,Scholz et al. 2016
1897456,Chlorothalonil,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,0.0850912,mg/L,Mortality,Scholz et al. 2016
2921882,Chlorpyrifos,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,6.240502,mg/L,Mortality,Scholz et al. 2016
121755,Malathion,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,0.759828,mg/L,Mortality,Scholz et al. 2016
121755,Malathion,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,8.391144,mg/L,Mortality,Scholz et al. 2016
121755,Malathion,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,3.3036,mg/L,Mortality,Scholz et al. 2016
121755,Malathion,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,4.56,mg/L,Mortality,Scholz et al. 2016
115093,Methylmercury chloride,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,0.028,mg/L,Mortality,Scholz et al. 2016
7718549,Nickel chloride,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,289.8,mg/L,Mortality,Scholz et al. 2016
114261,Propoxur,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,134.9999999,mg/L,Mortality,Scholz et al. 2016
175013180,Pyraclostrobin,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,0.19313436,mg/L,Mortality,Scholz et al. 2016
175013180,Pyraclostrobin,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,0.072629068,mg/L,Mortality,Scholz et al. 2016
7761888,Silver nitrate,ZF_EMBRYO2,Danio rerio,NA,NA,LC50,NA,0.100000105,mg/L,Mortality,Scholz et al. 2016
94757,"2,4-D",ALGAE,Chlorella vulgaris,NA,C,NOEC,4,100,mg/L,Population,EnviroTox DB
94757,"2,4-D",ALGAE,Raphidocelis subcapitata,NA,C,NOEC,4,100,mg/L,Population,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,4,2400,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Rasbora heteromorpha,NA,A,LC50,4,3100,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,2,2.2,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,2,2400,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Rasbora heteromorpha,NA,A,LC50,2,3100,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,2,4800,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Lepomis macrochirus,NA,A,LC50,4,263,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Pimephales promelas,NA,A,LC50,4,263,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,4,358,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,2,25,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Pimephales promelas,NA,A,LC50,2,325,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Lepomis macrochirus,NA,A,LC50,3,263,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Lepomis macrochirus,NA,A,LC50,2,290,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Pimephales promelas,NA,A,LC50,3,325,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,2,358,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Oncorhynchus mykiss,NA,A,LC50,3,358,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,2,36.4,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",ALGAE,Chlorella fusca var vacuolata,NA,C,NOEC,1,11.4,mg/L,Population,EnviroTox DB
94757,"2,4-D",ALGAE,Chlorella fusca var vacuolata,NA,A,EC50,1,189,mg/L,Population,EnviroTox DB
94757,"2,4-D",ALGAE,Raphidocelis subcapitata,NA,C,NOEC,4,25,mg/L,Population,EnviroTox DB
94757,"2,4-D",ALGAE,Raphidocelis subcapitata,NA,A,EC50,4,41.8,mg/L,Population,EnviroTox DB
94757,"2,4-D",FISH,Tilapia sp,NA,C,NOEC,7,1,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Tilapia sp,NA,A,LC50,7,2.88,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Tilapia sp,NA,A,LC50,2,9.49,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Danio rerio,NA,A,LC50,4,160,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",FISH,Danio rerio,NA,A,LC50,2,160,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,1,240,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,2,135,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,1,180,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,2,195,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,1,225,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,1,235,mg/L,Mortality,EnviroTox DB
94757,"2,4-D",INVERT,Daphnia magna,NA,A,LC50,2,90,mg/L,Mortality,EnviroTox DB
