CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
76573,NA,Rodent,519,NA,LD50,NA,NA,NA,RAT
76573,NA,Rodent,427,NA,LD50,NA,NA,NA,RAT
76744,NA,Rodent,125,NA,LD50,NA,NA,NA,RAT
76744,NA,Rodent,118,NA,LD50,NA,NA,NA,RAT
76879,NA,Rodent,268,NA,LD50,NA,NA,NA,RAT
76879,NA,Rodent,171,NA,LD50,NA,NA,NA,RAT
76879,NA,Rodent,165,NA,LD50,NA,NA,NA,RAT
76879,NA,Rodent,110,NA,LD50,NA,NA,NA,RAT
76879,NA,Rodent,46,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,2850,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,2530,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,2400,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,2300,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,2200,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,1900,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,1805,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,1490,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,1410,NA,LD50,NA,NA,NA,RAT
760678,NA,Rodent,1330,NA,LD50,NA,NA,NA,RAT
760930,NA,Rodent,2260,NA,LD50,NA,NA,NA,RAT
760930,NA,Rodent,2224,NA,LD50,NA,NA,NA,RAT
760930,NA,Rodent,1760,NA,LD50,NA,NA,NA,RAT
760930,NA,Rodent,1550,NA,LD50,NA,NA,NA,RAT
760930,NA,Rodent,1320,NA,LD50,NA,NA,NA,RAT
760930,NA,Rodent,890,NA,LD50,NA,NA,NA,RAT
7601549,NA,Rodent,8100,NA,LD50,NA,NA,NA,RAT
7601549,NA,Rodent,5700,NA,LD50,NA,NA,NA,RAT
7601549,NA,Rodent,4750,NA,LD50,NA,NA,NA,RAT
7601549,NA,Rodent,4260,NA,LD50,NA,NA,NA,RAT
761659,NA,Rodent,1050,NA,LD50,NA,NA,NA,RAT
761659,NA,Rodent,620,NA,LD50,NA,NA,NA,RAT
763699,NA,Rodent,6310,NA,LD50,NA,NA,NA,RAT
763699,NA,Rodent,5140,NA,LD50,NA,NA,NA,RAT
763699,NA,Rodent,4309,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,4461,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,4233,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,4040,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,4000,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,3884,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,3883,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,3830,NA,LD50,NA,NA,NA,RAT
7631950,NA,Rodent,2689,NA,LD50,NA,NA,NA,RAT
7631994,NA,Rodent,3430,NA,LD50,NA,NA,NA,RAT
7631994,NA,Rodent,1267,NA,LD50,NA,NA,NA,RAT
7632000,NA,Rodent,180,NA,LD50,NA,NA,NA,RAT
7632000,NA,Rodent,85,NA,LD50,NA,NA,NA,RAT
764998,NA,Rodent,3730,NA,LD50,NA,NA,NA,RAT
7646799,NA,Rodent,766,NA,LD50,NA,NA,NA,RAT
7646799,NA,Rodent,586,NA,LD50,NA,NA,NA,RAT
7646799,NA,Rodent,537,NA,LD50,NA,NA,NA,RAT
7646799,NA,Rodent,418,NA,LD50,NA,NA,NA,RAT
7646799,NA,Rodent,190,NA,LD50,NA,NA,NA,RAT
7646799,NA,Rodent,80,NA,LD50,NA,NA,NA,RAT
7646857,NA,Rodent,1100,NA,LD50,NA,NA,NA,RAT
7646857,NA,Rodent,350,NA,LD50,NA,NA,NA,RAT
7647101,NA,Rodent,2704,NA,LD50,NA,NA,NA,RAT
7647101,NA,Rodent,575,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,6140,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,5800,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,4200,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,3890,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,3750,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,3620,NA,LD50,NA,NA,NA,RAT
7647145,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
7647156,NA,Rodent,4200,NA,LD50,NA,NA,NA,RAT
7647156,NA,Rodent,3500,NA,LD50,NA,NA,NA,RAT
76578148,NA,Rodent,1670,NA,LD50,NA,NA,NA,RAT
76578148,NA,Rodent,1480,NA,LD50,NA,NA,NA,RAT
7659861,NA,Rodent,334,NA,LD50,NA,NA,NA,RAT
7659861,NA,Rodent,303,NA,LD50,NA,NA,NA,RAT
768945,NA,Rodent,1275,NA,LD50,NA,NA,NA,RAT
768945,NA,Rodent,890,NA,LD50,NA,NA,NA,RAT
7681110,NA,Rodent,3129,NA,LD50,NA,NA,NA,RAT
7681110,NA,Rodent,3118,NA,LD50,NA,NA,NA,RAT
7681110,NA,Rodent,2779,NA,LD50,NA,NA,NA,RAT
7681110,NA,Rodent,2484,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,250,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,245,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,223,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,221,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,217,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,189,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,180,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,148,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,133,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,114,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,80,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,73,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,69,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,64,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,52,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,52,NA,LD50,NA,NA,NA,RAT
7681494,NA,Rodent,32,NA,LD50,NA,NA,NA,RAT
7681529,NA,Rodent,8910,NA,LD50,NA,NA,NA,RAT
7681529,NA,Rodent,1100,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,3200,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,2480,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,1903,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,1630,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,1540,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,1420,NA,LD50,NA,NA,NA,RAT
7681574,NA,Rodent,1131,NA,LD50,NA,NA,NA,RAT
7681825,NA,Rodent,4340,NA,LD50,NA,NA,NA,RAT
7681825,NA,Rodent,2500,NA,LD50,NA,NA,NA,RAT
7699436,NA,Rodent,3500,NA,LD50,NA,NA,NA,RAT
7699436,NA,Rodent,2950,NA,LD50,NA,NA,NA,RAT
7699458,NA,Rodent,1888,NA,LD50,NA,NA,NA,RAT
7699458,NA,Rodent,1477,NA,LD50,NA,NA,NA,RAT
7699458,NA,Rodent,1257,NA,LD50,NA,NA,NA,RAT
7699458,NA,Rodent,1047,NA,LD50,NA,NA,NA,RAT
76994371,NA,Rodent,206,NA,LD50,NA,NA,NA,RAT
76994371,NA,Rodent,133,NA,LD50,NA,NA,NA,RAT
77474,NA,Rodent,1500,NA,LD50,NA,NA,NA,RAT
77474,NA,Rodent,1400,NA,LD50,NA,NA,NA,RAT
77474,NA,Rodent,1300,NA,LD50,NA,NA,NA,RAT
77474,NA,Rodent,584,NA,LD50,NA,NA,NA,RAT
77474,NA,Rodent,530,NA,LD50,NA,NA,NA,RAT
77485,NA,Rodent,760,NA,LD50,NA,NA,NA,RAT
77485,NA,Rodent,250,NA,LD50,NA,NA,NA,RAT
77587,NA,Rodent,2071,NA,LD50,NA,NA,NA,RAT
77587,NA,Rodent,175,NA,LD50,NA,NA,NA,RAT
77714,NA,Rodent,7800,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,676,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,590,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,520,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,512,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,449,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,378,NA,LD50,NA,NA,NA,RAT
77736,NA,Rodent,353,NA,LD50,NA,NA,NA,RAT
77861,NA,Rodent,5900,NA,LD50,NA,NA,NA,RAT
77894,NA,Rodent,7945,NA,LD50,NA,NA,NA,RAT
77894,NA,Rodent,7000,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,1146,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,175,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,172,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,55,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,47,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,44,NA,LD50,NA,NA,NA,RAT
77985,NA,Rodent,12,NA,LD50,NA,NA,NA,RAT
770354,NA,Rodent,3730,NA,LD50,NA,NA,NA,RAT
770354,NA,Rodent,2830,NA,LD50,NA,NA,NA,RAT
7705080,NA,Rodent,450,NA,LD50,NA,NA,NA,RAT
7705080,NA,Rodent,28,NA,LD50,NA,NA,NA,RAT
7718549,NA,Rodent,210,NA,LD50,NA,NA,NA,RAT
7718549,NA,Rodent,175,NA,LD50,NA,NA,NA,RAT
77182822,NA,Rodent,1660,NA,LD50,NA,NA,NA,RAT
77182822,NA,Rodent,1620,NA,LD50,NA,NA,NA,RAT
77182822,NA,Rodent,1510,NA,LD50,NA,NA,NA,RAT
7719122,NA,Rodent,550,NA,LD50,NA,NA,NA,RAT
7719122,NA,Rodent,18,NA,LD50,NA,NA,NA,RAT
7720787,NA,Rodent,2625,NA,LD50,NA,NA,NA,RAT
7720787,NA,Rodent,1720,NA,LD50,NA,NA,NA,RAT
7720787,NA,Rodent,1480,NA,LD50,NA,NA,NA,RAT
7720787,NA,Rodent,965,NA,LD50,NA,NA,NA,RAT
7720787,NA,Rodent,319,NA,LD50,NA,NA,NA,RAT
7722647,NA,Rodent,1090,NA,LD50,NA,NA,NA,RAT
7722647,NA,Rodent,750,NA,LD50,NA,NA,NA,RAT
7722761,NA,Rodent,3260,NA,LD50,NA,NA,NA,RAT
7722761,NA,Rodent,3252,NA,LD50,NA,NA,NA,RAT
7722761,NA,Rodent,3236,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,1518,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,1270,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,1193,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,1026,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,910,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,694,NA,LD50,NA,NA,NA,RAT
7722841,NA,Rodent,376,NA,LD50,NA,NA,NA,RAT
7722885,NA,Rodent,4000,NA,LD50,NA,NA,NA,RAT
7722885,NA,Rodent,1624,NA,LD50,NA,NA,NA,RAT
7723140,NA,Rodent,3.76,NA,LD50,NA,NA,NA,RAT
7723140,NA,Rodent,3.03,NA,LD50,NA,NA,NA,RAT
7727211,NA,Rodent,1130,NA,LD50,NA,NA,NA,RAT
7727211,NA,Rodent,802,NA,LD50,NA,NA,NA,RAT
7727540,NA,Rodent,820,NA,LD50,NA,NA,NA,RAT
7727540,NA,Rodent,742,NA,LD50,NA,NA,NA,RAT
7727540,NA,Rodent,700,NA,LD50,NA,NA,NA,RAT
7727540,NA,Rodent,689,NA,LD50,NA,NA,NA,RAT
7727540,NA,Rodent,600,NA,LD50,NA,NA,NA,RAT
7727540,NA,Rodent,495,NA,LD50,NA,NA,NA,RAT
7733020,NA,Rodent,2949,NA,LD50,NA,NA,NA,RAT
7733020,NA,Rodent,1710,NA,LD50,NA,NA,NA,RAT
7733020,NA,Rodent,920,NA,LD50,NA,NA,NA,RAT
77439760,NA,Rodent,230,NA,LD50,NA,NA,NA,RAT
77439760,NA,Rodent,128,NA,LD50,NA,NA,NA,RAT
7747355,NA,Rodent,5249,NA,LD50,NA,NA,NA,RAT
7747355,NA,Rodent,3674,NA,LD50,NA,NA,NA,RAT
7757791,NA,Rodent,3750,NA,LD50,NA,NA,NA,RAT
7757791,NA,Rodent,3015,NA,LD50,NA,NA,NA,RAT
7757837,NA,Rodent,3560,NA,LD50,NA,NA,NA,RAT
7757837,NA,Rodent,2746,NA,LD50,NA,NA,NA,RAT
7758012,NA,Rodent,495,NA,LD50,NA,NA,NA,RAT
7758012,NA,Rodent,400,NA,LD50,NA,NA,NA,RAT
7758012,NA,Rodent,321,NA,LD50,NA,NA,NA,RAT
7758012,NA,Rodent,157,NA,LD50,NA,NA,NA,RAT
7758192,NA,Rodent,284,NA,LD50,NA,NA,NA,RAT
7758192,NA,Rodent,212,NA,LD50,NA,NA,NA,RAT
7758192,NA,Rodent,165,NA,LD50,NA,NA,NA,RAT
7758294,NA,Rodent,6340,NA,LD50,NA,NA,NA,RAT
7758294,NA,Rodent,4750,NA,LD50,NA,NA,NA,RAT
7758294,NA,Rodent,3120,NA,LD50,NA,NA,NA,RAT
7758294,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
7758294,NA,Rodent,2300,NA,LD50,NA,NA,NA,RAT
7758943,NA,Rodent,450,NA,LD50,NA,NA,NA,RAT
7758943,NA,Rodent,220,NA,LD50,NA,NA,NA,RAT
7758987,NA,Rodent,960,NA,LD50,NA,NA,NA,RAT
7758987,NA,Rodent,794,NA,LD50,NA,NA,NA,RAT
7758987,NA,Rodent,610,NA,LD50,NA,NA,NA,RAT
7758987,NA,Rodent,482,NA,LD50,NA,NA,NA,RAT
7758987,NA,Rodent,481,NA,LD50,NA,NA,NA,RAT
7761888,NA,Rodent,3970,NA,LD50,NA,NA,NA,RAT
7761888,NA,Rodent,3804,NA,LD50,NA,NA,NA,RAT
7761888,NA,Rodent,3702,NA,LD50,NA,NA,NA,RAT
7761888,NA,Rodent,1173,NA,LD50,NA,NA,NA,RAT
7772998,NA,Rodent,3190,NA,LD50,NA,NA,NA,RAT
7772998,NA,Rodent,2275,NA,LD50,NA,NA,NA,RAT
7772998,NA,Rodent,700,NA,LD50,NA,NA,NA,RAT
7775191,NA,Rodent,5560,NA,LD50,NA,NA,NA,RAT
7775191,NA,Rodent,3401,NA,LD50,NA,NA,NA,RAT
7775191,NA,Rodent,3305,NA,LD50,NA,NA,NA,RAT
7775191,NA,Rodent,3225,NA,LD50,NA,NA,NA,RAT
7775191,NA,Rodent,2330,NA,LD50,NA,NA,NA,RAT
7775271,NA,Rodent,1200,NA,LD50,NA,NA,NA,RAT
7775271,NA,Rodent,930,NA,LD50,NA,NA,NA,RAT
7775271,NA,Rodent,920,NA,LD50,NA,NA,NA,RAT
7775271,NA,Rodent,895,NA,LD50,NA,NA,NA,RAT
7778441,NA,Rodent,298,NA,LD50,NA,NA,NA,RAT
7778441,NA,Rodent,112,NA,LD50,NA,NA,NA,RAT
7778441,NA,Rodent,20,NA,LD50,NA,NA,NA,RAT
7778509,NA,Rodent,168,NA,LD50,NA,NA,NA,RAT
7778509,NA,Rodent,130,NA,LD50,NA,NA,NA,RAT
7778509,NA,Rodent,124,NA,LD50,NA,NA,NA,RAT
7778509,NA,Rodent,90,NA,LD50,NA,NA,NA,RAT
7778509,NA,Rodent,86,NA,LD50,NA,NA,NA,RAT
7778509,NA,Rodent,67,NA,LD50,NA,NA,NA,RAT
7778532,NA,Rodent,8100,NA,LD50,NA,NA,NA,RAT
7778532,NA,Rodent,5700,NA,LD50,NA,NA,NA,RAT
7778532,NA,Rodent,4750,NA,LD50,NA,NA,NA,RAT
7778543,NA,Rodent,850,NA,LD50,NA,NA,NA,RAT
7778543,NA,Rodent,790,NA,LD50,NA,NA,NA,RAT
7778770,NA,Rodent,8100,NA,LD50,NA,NA,NA,RAT
7778770,NA,Rodent,5700,NA,LD50,NA,NA,NA,RAT
7778770,NA,Rodent,4750,NA,LD50,NA,NA,NA,RAT
7778770,NA,Rodent,4260,NA,LD50,NA,NA,NA,RAT
7779886,NA,Rodent,1559,NA,LD50,NA,NA,NA,RAT
7779886,NA,Rodent,1400,NA,LD50,NA,NA,NA,RAT
7779886,NA,Rodent,1000,NA,LD50,NA,NA,NA,RAT
7783202,NA,Rodent,4250,NA,LD50,NA,NA,NA,RAT
7783202,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
7783202,NA,Rodent,2840,NA,LD50,NA,NA,NA,RAT
7783473,NA,Rodent,2275,NA,LD50,NA,NA,NA,RAT
7783473,NA,Rodent,1912,NA,LD50,NA,NA,NA,RAT
7783473,NA,Rodent,223,NA,LD50,NA,NA,NA,RAT
7783473,NA,Rodent,148,NA,LD50,NA,NA,NA,RAT
7783906,NA,Rodent,3970,NA,LD50,NA,NA,NA,RAT
7783906,NA,Rodent,3804,NA,LD50,NA,NA,NA,RAT
7783906,NA,Rodent,3702,NA,LD50,NA,NA,NA,RAT
7783962,NA,Rodent,3970,NA,LD50,NA,NA,NA,RAT
7783962,NA,Rodent,3804,NA,LD50,NA,NA,NA,RAT
7783962,NA,Rodent,3702,NA,LD50,NA,NA,NA,RAT
7784465,NA,Rodent,41,NA,LD50,NA,NA,NA,RAT
7784465,NA,Rodent,11,NA,LD50,NA,NA,NA,RAT
7785231,NA,Rodent,3970,NA,LD50,NA,NA,NA,RAT
7785231,NA,Rodent,3804,NA,LD50,NA,NA,NA,RAT
7785231,NA,Rodent,3702,NA,LD50,NA,NA,NA,RAT
7785877,NA,Rodent,2150,NA,LD50,NA,NA,NA,RAT
7785877,NA,Rodent,1470,NA,LD50,NA,NA,NA,RAT
7786814,NA,Rodent,362,NA,LD50,NA,NA,NA,RAT
7786814,NA,Rodent,325,NA,LD50,NA,NA,NA,RAT
7786814,NA,Rodent,275,NA,LD50,NA,NA,NA,RAT
7788978,NA,Rodent,250,NA,LD50,NA,NA,NA,RAT
7788978,NA,Rodent,230,NA,LD50,NA,NA,NA,RAT
7789062,NA,Rodent,3118,NA,LD50,NA,NA,NA,RAT
7789062,NA,Rodent,811,NA,LD50,NA,NA,NA,RAT
7789233,NA,Rodent,245,NA,LD50,NA,NA,NA,RAT
7789233,NA,Rodent,223,NA,LD50,NA,NA,NA,RAT
7789233,NA,Rodent,148,NA,LD50,NA,NA,NA,RAT
7789244,NA,Rodent,1004,NA,LD50,NA,NA,NA,RAT
7789244,NA,Rodent,706,NA,LD50,NA,NA,NA,RAT
7789244,NA,Rodent,608,NA,LD50,NA,NA,NA,RAT
7789415,NA,Rodent,4100,NA,LD50,NA,NA,NA,RAT
7789415,NA,Rodent,2573,NA,LD50,NA,NA,NA,RAT
7789415,NA,Rodent,2210,NA,LD50,NA,NA,NA,RAT
7789415,NA,Rodent,1512,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,4461,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,4233,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,4040,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,3884,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,3883,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,3830,NA,LD50,NA,NA,NA,RAT
7789824,NA,Rodent,2689,NA,LD50,NA,NA,NA,RAT
7790694,NA,Rodent,1519,NA,LD50,NA,NA,NA,RAT
7790694,NA,Rodent,1426,NA,LD50,NA,NA,NA,RAT
7790694,NA,Rodent,1317,NA,LD50,NA,NA,NA,RAT
7790865,NA,Rodent,2800,NA,LD50,NA,NA,NA,RAT
7790865,NA,Rodent,2111,NA,LD50,NA,NA,NA,RAT
78002,NA,Rodent,20,NA,LD50,NA,NA,NA,RAT
78002,NA,Rodent,14,NA,LD50,NA,NA,NA,RAT
78002,NA,Rodent,12,NA,LD50,NA,NA,NA,RAT
78002,NA,Rodent,1.2,NA,LD50,NA,NA,NA,RAT
78046,NA,Rodent,647,NA,LD50,NA,NA,NA,RAT
78046,NA,Rodent,510,NA,LD50,NA,NA,NA,RAT
78046,NA,Rodent,422,NA,LD50,NA,NA,NA,RAT
78104,NA,Rodent,6270,NA,LD50,NA,NA,NA,RAT
78273,NA,Rodent,1150,NA,LD50,NA,NA,NA,RAT
78273,NA,Rodent,600,NA,LD50,NA,NA,NA,RAT
78308,NA,Rodent,8400,NA,LD50,NA,NA,NA,RAT
78308,NA,Rodent,1160,NA,LD50,NA,NA,NA,RAT
78400,NA,Rodent,1600,NA,LD50,NA,NA,NA,RAT
78400,NA,Rodent,1165,NA,LD50,NA,NA,NA,RAT
78488,NA,Rodent,435,NA,LD50,NA,NA,NA,RAT
78488,NA,Rodent,234,NA,LD50,NA,NA,NA,RAT
78488,NA,Rodent,150,NA,LD50,NA,NA,NA,RAT
78513,NA,Rodent,5383,NA,LD50,NA,NA,NA,RAT
78513,NA,Rodent,3000,NA,LD50,NA,NA,NA,RAT
78535,NA,Rodent,9,NA,LD50,NA,NA,NA,RAT
78535,NA,Rodent,5.4,NA,LD50,NA,NA,NA,RAT
78535,NA,Rodent,3.3,NA,LD50,NA,NA,NA,RAT
78579,NA,Rodent,1950,NA,LD50,NA,NA,NA,RAT
78579,NA,Rodent,890,NA,LD50,NA,NA,NA,RAT
78591,NA,Rodent,2370,NA,LD50,NA,NA,NA,RAT
78591,NA,Rodent,2280,NA,LD50,NA,NA,NA,RAT
78591,NA,Rodent,1870,NA,LD50,NA,NA,NA,RAT
78591,NA,Rodent,1500,NA,LD50,NA,NA,NA,RAT
78819,NA,Rodent,228,NA,LD50,NA,NA,NA,RAT
78819,NA,Rodent,224,NA,LD50,NA,NA,NA,RAT
78831,NA,Rodent,3350,NA,LD50,NA,NA,NA,RAT
78831,NA,Rodent,3100,NA,LD50,NA,NA,NA,RAT
78831,NA,Rodent,2460,NA,LD50,NA,NA,NA,RAT
78842,NA,Rodent,3700,NA,LD50,NA,NA,NA,RAT
78842,NA,Rodent,2810,NA,LD50,NA,NA,NA,RAT
78842,NA,Rodent,960,NA,LD50,NA,NA,NA,RAT
78922,NA,Rodent,6480,NA,LD50,NA,NA,NA,RAT
78922,NA,Rodent,2328,NA,LD50,NA,NA,NA,RAT
78922,NA,Rodent,2193,NA,LD50,NA,NA,NA,RAT
78922,NA,Rodent,2054,NA,LD50,NA,NA,NA,RAT
78933,NA,Rodent,5520,NA,LD50,NA,NA,NA,RAT
78933,NA,Rodent,3400,NA,LD50,NA,NA,NA,RAT
78933,NA,Rodent,2900,NA,LD50,NA,NA,NA,RAT
78933,NA,Rodent,2737,NA,LD50,NA,NA,NA,RAT
78955,NA,Rodent,127,NA,LD50,NA,NA,NA,RAT
78955,NA,Rodent,100,NA,LD50,NA,NA,NA,RAT
78966,NA,Rodent,4260,NA,LD50,NA,NA,NA,RAT
78966,NA,Rodent,1715,NA,LD50,NA,NA,NA,RAT
78977,NA,Rodent,87,NA,LD50,NA,NA,NA,RAT
78977,NA,Rodent,21,NA,LD50,NA,NA,NA,RAT
78988,NA,Rodent,1990,NA,LD50,NA,NA,NA,RAT
78988,NA,Rodent,1380,NA,LD50,NA,NA,NA,RAT
78988,NA,Rodent,1165,NA,LD50,NA,NA,NA,RAT
7803498,NA,Rodent,642,NA,LD50,NA,NA,NA,RAT
7803498,NA,Rodent,600,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,371,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,276,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,218,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,212,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,169,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,141,NA,LD50,NA,NA,NA,RAT
7803556,NA,Rodent,58,NA,LD50,NA,NA,NA,RAT
78418016,NA,Rodent,3494,NA,LD50,NA,NA,NA,RAT
78418016,NA,Rodent,3354,NA,LD50,NA,NA,NA,RAT
78418016,NA,Rodent,3264,NA,LD50,NA,NA,NA,RAT
78491028,NA,Rodent,4200,NA,LD50,NA,NA,NA,RAT
78491028,NA,Rodent,3800,NA,LD50,NA,NA,NA,RAT
78491028,NA,Rodent,2900,NA,LD50,NA,NA,NA,RAT
78491028,NA,Rodent,2600,NA,LD50,NA,NA,NA,RAT
786196,NA,Rodent,79,NA,LD50,NA,NA,NA,RAT
786196,NA,Rodent,20,NA,LD50,NA,NA,NA,RAT
786196,NA,Rodent,6.8,NA,LD50,NA,NA,NA,RAT
79005,NA,Rodent,837,NA,LD50,NA,NA,NA,RAT
79005,NA,Rodent,836,NA,LD50,NA,NA,NA,RAT
79016,NA,Rodent,7161,NA,LD50,NA,NA,NA,RAT
79016,NA,Rodent,4920,NA,LD50,NA,NA,NA,RAT
79038,NA,Rodent,1065,NA,LD50,NA,NA,NA,RAT
79038,NA,Rodent,823,NA,LD50,NA,NA,NA,RAT
79061,NA,Rodent,203,NA,LD50,NA,NA,NA,RAT
79061,NA,Rodent,202,NA,LD50,NA,NA,NA,RAT
79061,NA,Rodent,175,NA,LD50,NA,NA,NA,RAT
79061,NA,Rodent,170,NA,LD50,NA,NA,NA,RAT
79061,NA,Rodent,124,NA,LD50,NA,NA,NA,RAT
79061,NA,Rodent,53,NA,LD50,NA,NA,NA,RAT
79072,NA,Rodent,306,NA,LD50,NA,NA,NA,RAT
79072,NA,Rodent,290,NA,LD50,NA,NA,NA,RAT
79072,NA,Rodent,275,NA,LD50,NA,NA,NA,RAT
79072,NA,Rodent,138,NA,LD50,NA,NA,NA,RAT
79072,NA,Rodent,70,NA,LD50,NA,NA,NA,RAT
79094,NA,Rodent,4300,NA,LD50,NA,NA,NA,RAT
79094,NA,Rodent,4290,NA,LD50,NA,NA,NA,RAT
79094,NA,Rodent,3455,NA,LD50,NA,NA,NA,RAT
79094,NA,Rodent,2600,NA,LD50,NA,NA,NA,RAT
79094,NA,Rodent,2271,NA,LD50,NA,NA,NA,RAT
79107,NA,Rodent,2500,NA,LD50,NA,NA,NA,RAT
79107,NA,Rodent,1500,NA,LD50,NA,NA,NA,RAT
79107,NA,Rodent,1250,NA,LD50,NA,NA,NA,RAT
79107,NA,Rodent,340,NA,LD50,NA,NA,NA,RAT
79107,NA,Rodent,193,NA,LD50,NA,NA,NA,RAT
79107,NA,Rodent,34,NA,LD50,NA,NA,NA,RAT
79118,NA,Rodent,90,NA,LD50,NA,NA,NA,RAT
79118,NA,Rodent,76,NA,LD50,NA,NA,NA,RAT
79118,NA,Rodent,76,NA,LD50,NA,NA,NA,RAT
79118,NA,Rodent,55,NA,LD50,NA,NA,NA,RAT
79141,NA,Rodent,4240,NA,LD50,NA,NA,NA,RAT
79141,NA,Rodent,2968,NA,LD50,NA,NA,NA,RAT
79141,NA,Rodent,2040,NA,LD50,NA,NA,NA,RAT
79141,NA,Rodent,1950,NA,LD50,NA,NA,NA,RAT
79141,NA,Rodent,1938,NA,LD50,NA,NA,NA,RAT
79196,NA,Rodent,13,NA,LD50,NA,NA,NA,RAT
79196,NA,Rodent,9.16,NA,LD50,NA,NA,NA,RAT
79209,NA,Rodent,6482,NA,LD50,NA,NA,NA,RAT
